#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
107,2238907,La Liga,Atlético Madrid,Miguel Cubo,Forward,6.95,0.5,0.09,0.0,1.5,1.0,0.5,33.33,0.5,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,33.33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,0,48,0.0,0.0,0.5,1.5,2.5,0.0,3.5,53.85,3.0,75.0,0.5,20.0
108,560756,La Liga,Real Oviedo,Dani Calvo,Defender,6.95,0.0,0.01,0.0,0.11,0.0,0.11,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.53,7.0,1.16,0.11,0.0,0.0,0.05,0.0,0.26,0.05,0.0,0.0,0.11,40.32,36.58,3.74,90.73,29.74,6.84,1.63,0.0,0.0,1.53,43.94,19,16,1527,0.16,0.0,0.58,0.26,4.16,0.05,3.84,66.97,1.63,68.89,2.21,65.63
109,1398526,La Liga,Celta Vigo,Miguel Román,Midfielder,6.95,0.05,0.05,0.05,0.42,0.05,0.21,12.5,0.16,25.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.63,1.21,0.37,0.84,0.0,0.0,0.0,0.0,0.26,0.21,0.0,0.0,0.89,39.37,34.53,4.84,87.7,15.16,19.37,7.16,0.42,38.1,2.21,53.16,19,14,1310,0.16,0.0,1.05,0.58,6.79,0.11,2.68,47.22,2.16,47.13,0.53,47.62
110,369004,La Liga,Deportivo Alavés,Antonio Sivera,Goalkeeper,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.38,0.0,0.03,0.03,0.05,0.03,0.03,0.14,0.0,0.0,0.0,0.0,26.92,13.38,13.54,49.7,5.81,7.57,2.51,0.0,0.0,8.73,39.39,37,37,3330,0.08,0.0,0.03,0.03,13.7,0.0,0.41,83.33,0.08,60.0,0.32,92.31
111,1083832,La Liga,Levante UD,Kervin Arriaga,Midfielder,6.94,0.12,0.04,0.0,0.62,0.23,0.23,18.75,0.31,42.11,0.08,0.04,0.04,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.5,0.54,2.31,0.5,0.38,0.04,0.04,0.0,0.0,0.12,0.08,0.12,0.0,0.27,26.58,22.12,4.46,83.21,12.12,10.0,4.04,0.12,60.0,1.04,51.92,26,15,1499,0.19,0.04,0.81,0.81,6.27,0.69,4.35,56.5,2.58,52.76,1.77,63.01
112,547838,La Liga,Real Madrid,Dani Ceballos,Midfielder,6.94,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.47,0.33,0.27,0.53,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,29.2,27.07,2.13,92.69,8.87,18.2,9.07,0.0,0.0,1.0,88.24,15,4,482,0.07,0.0,0.4,1.0,3.4,0.13,2.47,56.06,2.4,58.06,0.07,25.0
113,965031,La Liga,Rayo Vallecano,Andrei Rațiu,Defender,6.94,0.0,0.07,0.09,0.91,0.26,0.5,0.0,1.82,53.91,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.12,2.32,0.21,0.62,0.0,0.0,0.03,0.0,0.32,0.29,0.12,0.0,1.26,38.74,31.85,6.88,82.23,14.5,17.35,9.88,0.74,24.04,1.12,41.76,34,31,2802,0.26,0.0,0.65,0.62,15.12,1.32,5.09,49.71,4.44,52.07,0.65,37.93
114,791773,La Liga,Real Sociedad,Álex Remiro,Goalkeeper,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.11,0.0,0.05,0.08,0.05,0.0,0.03,0.08,0.03,0.0,0.0,0.11,37.14,26.54,10.59,71.47,21.78,4.76,1.78,0.0,0.0,8.38,44.67,37,37,3330,0.03,0.0,0.0,0.19,10.89,0.0,0.46,89.47,0.22,80.0,0.24,100.0
115,976104,La Liga,Real Oviedo,Federico Viñas,Forward,6.94,0.27,0.26,0.3,1.73,0.64,0.82,15.79,1.45,67.61,0.27,0.0,0.12,0.12,0.03,0.0,0.39,0.03,0.06,0.06,100.0,0.0,0.03,0.0,1.52,0.42,0.85,0.12,0.33,0.0,0.03,0.0,0.0,0.09,0.15,0.03,0.0,0.82,15.67,11.27,4.39,71.95,4.09,7.18,4.03,0.03,50.0,0.33,68.75,33,28,2451,0.15,0.09,1.39,2.09,9.7,1.67,7.85,52.54,5.03,56.46,2.82,46.73
116,1086346,La Liga,Osasuna,Iker Benito,Forward,6.93,0.17,0.1,0.0,0.33,0.17,0.17,50.0,0.17,33.33,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.33,1.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,12.5,10.17,2.33,81.33,4.17,6.0,2.0,0.5,60.0,0.83,45.45,6,1,171,0.17,0.0,0.5,0.5,4.83,0.17,1.0,33.33,0.83,35.71,0.17,25.0
117,1099352,La Liga,Atlético Madrid,Giuliano Simeone,Midfielder,6.93,0.13,0.16,0.23,1.13,0.43,0.5,11.76,0.97,44.62,0.1,0.03,0.0,0.07,0.07,0.03,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.57,0.37,0.1,1.33,0.0,0.03,0.0,0.0,0.07,0.3,0.2,0.07,1.03,30.9,25.23,5.67,81.66,9.5,15.73,9.2,0.33,21.28,0.33,55.56,30,24,2064,0.07,0.0,0.67,1.33,11.37,0.87,4.6,50.18,3.77,48.92,0.83,56.82
118,900003,La Liga,Rayo Vallecano,Jorge de Frutos,Forward,6.93,0.29,0.29,0.31,1.74,0.8,0.6,16.39,0.77,46.55,0.29,0.0,0.0,0.09,0.2,0.03,0.51,0.09,0.03,0.03,100.0,0.0,0.0,0.0,0.86,0.31,0.34,0.0,0.6,0.0,0.0,0.0,0.0,0.09,0.11,0.03,0.0,0.86,11.03,8.4,2.63,76.17,3.06,5.34,3.51,0.29,21.74,0.17,46.15,35,31,2438,0.09,0.0,0.97,1.06,8.37,0.97,3.2,42.75,2.66,44.08,0.54,37.25
