#,Player ID,League,Season,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
548,363774,La Liga,24/25,Celta Vigo,Mihailo Ristić,Defender,6.5,0.0,0.01,0.0,0.4,0.0,0.0,0.0,0.4,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.4,3.23,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.81,37.74,30.27,7.47,80.21,17.96,13.72,5.04,1.41,53.85,1.01,26.32,10,6,446,0.2,0.0,1.61,0.4,15.74,0.81,2.83,30.43,2.22,32.35,0.61,25.0
549,1516599,La Liga,24/25,Athletic Club,Endika Buján,Midfielder,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,100.0,0.0,36.0,18.0,0.0,0.0,0.0,0.0,1,0,10,0.0,0.0,0.0,0.0,18.0,0.0,9.0,33.33,9.0,33.33,0.0,0.0
550,1466128,La Liga,24/25,Real Sociedad,Dani Díaz,Midfielder,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,20.0,33.33,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0,9,0.0,0.0,10.0,0.0,30.0,0.0,20.0,50.0,10.0,33.33,10.0,100.0
551,1390614,La Liga,24/25,Getafe,Gorka Rivera,Defender,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42,9.47,18.95,33.33,4.74,4.74,4.74,0.0,0.0,0.0,0.0,1,0,19,0.0,0.0,4.74,4.74,42.63,0.0,14.21,50.0,14.21,60.0,0.0,0.0
552,1082968,La Liga,24/25,Deportivo Alavés,Abderrahman Rebbach,Midfielder,6.49,0.0,0.04,0.0,1.41,0.23,0.47,0.0,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.41,0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,23.26,16.21,7.05,69.7,6.81,10.1,5.64,0.7,17.65,1.17,55.56,8,4,383,0.23,0.0,1.17,1.41,16.68,1.17,3.05,26.53,2.58,30.56,0.47,15.38
553,1001967,La Liga,24/25,Deportivo Alavés,Hugo Novoa,Defender,6.48,0.0,0.19,0.38,0.38,0.0,0.38,0.0,1.15,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,1.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,20.0,15.77,4.23,78.85,7.31,9.23,3.85,0.77,28.57,1.15,75.0,5,2,234,0.0,0.0,0.38,0.38,11.92,0.77,5.0,43.33,4.62,57.14,0.38,11.11
554,788197,La Liga,24/25,Real Valladolid,André Ferreira,Goalkeeper,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.67,9.33,66.67,14.33,4.33,0.67,0.0,0.0,6.17,39.78,6,6,540,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1542697,La Liga,24/25,Real Valladolid,Adrián Arnu,Forward,6.48,0.0,0.65,1.7,5.09,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,15.28,1.7,90.0,6.79,8.49,3.4,0.0,0.0,1.7,100.0,5,0,53,0.0,0.0,0.0,3.4,6.79,1.7,6.79,66.67,5.09,60.0,1.7,100.0
556,1893864,La Liga,24/25,Real Betis,Mateo Flores,Midfielder,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.18,1.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.35,7.65,80.88,17.06,15.88,4.12,0.59,100.0,1.18,40.0,6,1,153,0.59,0.0,2.35,0.59,11.18,1.76,2.35,30.77,2.35,36.36,0.0,0.0
557,1015826,La Liga,24/25,Mallorca,Chiquinho,Forward,6.47,0.0,0.18,0.0,2.26,1.13,1.13,0.0,2.83,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.13,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.7,13.02,10.19,2.83,78.26,1.7,9.62,5.66,1.13,22.22,0.0,0.0,8,1,159,1.13,0.0,3.4,4.53,25.47,4.53,7.92,29.79,7.36,31.71,0.57,16.67
558,841854,La Liga,24/25,Las Palmas,Marc Cardona,Forward,6.46,0.0,0.24,0.0,2.55,0.0,0.64,0.0,0.64,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.26,5.74,80.85,11.49,12.77,7.02,0.0,0.0,0.64,50.0,11,0,141,1.28,0.0,1.28,1.91,14.68,2.55,5.11,29.63,5.11,40.0,0.0,0.0
559,1106573,La Liga,24/25,Girona FC,Jhon Solís,Midfielder,6.45,0.17,0.11,0.0,0.69,0.17,0.17,25.0,0.86,45.45,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.69,1.03,0,1.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,49.81,45.17,4.64,90.69,20.78,24.56,9.96,0.17,33.33,0.69,50.0,19,3,524,0.52,0.0,1.55,1.03,9.62,1.72,4.64,41.54,4.12,42.11,0.52,37.5
