#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
409,866810,La Liga,Athletic Club,Andoni Gorosabel,Defender,6.62,0.0,0.02,0.0,0.34,0.07,0.27,0.0,0.82,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,1.03,2.6,0.14,1.1,0.0,0.07,0.0,0.0,0.14,0.14,0.07,0.0,1.03,37.53,32.12,5.41,85.58,13.22,18.9,9.25,0.75,20.75,0.34,21.74,23,15,1314,0.21,0.0,0.82,0.82,12.74,0.75,5.07,56.06,4.18,56.48,0.89,54.17
410,913695,La Liga,Valencia,José Copete,Defender,6.62,0.0,0.08,0.15,0.66,0.0,0.56,0.0,0.36,77.78,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.12,5.7,0.81,0.41,0.05,0.05,0.1,0.05,0.1,0.0,0.0,0.0,0.25,51.11,43.73,7.38,85.56,27.39,16.34,5.55,0.15,75.0,2.55,41.67,21,19,1768,0.25,0.0,1.02,0.56,8.2,0.15,4.07,57.14,2.24,57.14,1.83,57.14
411,879875,La Liga,Deportivo Alavés,Facundo Garcés,Defender,6.62,0.0,0.04,0.11,0.91,0.45,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.8,7.73,1.02,0.34,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,40.23,33.98,6.25,84.46,23.18,10.8,1.48,0.0,0.0,1.25,25.0,10,8,792,0.34,0.0,1.48,0.34,7.27,0.0,4.55,53.33,1.82,51.61,2.73,54.55
412,1120504,La Liga,Real Oviedo,Abdel Rahim,Defender,6.62,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.44,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.69,3.49,0.33,0.44,0.05,0.11,0.0,0.0,0.16,0.11,0.0,0.0,0.93,37.44,30.18,7.26,80.61,16.37,13.81,6.77,0.71,19.7,1.09,35.09,26,17,1649,0.11,0.0,0.55,0.38,14.41,0.22,3.66,62.04,2.62,61.54,1.04,63.33
413,34120,La Liga,Sevilla,Alexis Sánchez,Forward,6.62,0.29,0.23,0.22,1.74,0.58,0.73,16.67,0.51,35.0,0.29,0.0,0.07,0.0,0.22,0.0,0.8,0.0,0.07,0.07,100.0,0.0,0.07,0.0,1.45,0.51,0.29,0.0,1.09,0.0,0.15,0.0,0.0,0.07,0.07,0.15,0.0,1.89,30.82,22.92,7.9,74.35,6.67,16.24,11.17,0.44,26.09,0.87,42.86,27,10,1241,0.22,0.0,1.16,1.81,14.94,0.94,4.79,46.48,3.77,49.06,1.02,38.89
414,1008037,La Liga,Real Oviedo,Ilyas Chaira,Midfielder,6.62,0.23,0.26,0.27,3.04,1.33,0.99,7.5,1.14,29.41,0.19,0.04,0.04,0.08,0.11,0.08,0.68,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.19,0.42,0.19,1.1,0.04,0.0,0.0,0.0,0.08,0.11,0.08,0.0,0.65,24.44,20.33,4.1,83.2,9.16,11.17,6.88,0.42,15.07,0.42,57.89,35,29,2368,0.08,0.04,1.98,1.48,13.8,1.29,5.24,39.09,4.48,39.07,0.76,39.22
415,1939173,La Liga,Mallorca,Jan Virgili,Midfielder,6.62,0.1,0.12,0.05,1.62,0.81,0.25,6.25,2.33,43.4,0.1,0.0,0.0,0.05,0.05,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.76,0.35,0.46,0.1,0.71,0.0,0.0,0.05,0.0,0.0,0.35,0.2,0.0,1.47,19.98,15.11,4.87,75.63,4.46,10.65,6.49,0.61,25.53,0.35,50.0,30,19,1775,0.0,0.05,1.12,1.22,14.86,1.72,5.02,39.76,4.31,40.09,0.71,37.84
416,838159,La Liga,Real Sociedad,Igor Zubeldia,Defender,6.62,0.0,0.01,0.0,0.27,0.05,0.14,0.0,0.05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.99,6.53,0.59,0.32,0.0,0.05,0.0,0.0,0.09,0.05,0.05,0.0,0.23,49.86,43.78,6.08,87.8,30.86,12.93,3.11,0.0,0.0,1.62,33.96,24,22,1998,0.41,0.0,1.62,0.23,6.67,0.05,3.96,47.31,1.8,47.06,2.16,47.52
417,35532,La Liga,Real Oviedo,Salomón Rondón,Forward,6.61,0.17,0.26,0.35,2.08,0.43,1.3,8.33,0.78,47.37,0.17,0.0,0.09,0.0,0.09,0.0,1.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.26,0.09,1.04,0.09,0.17,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.43,17.88,12.84,5.03,71.84,6.34,6.51,3.47,0.09,50.0,0.61,70.0,16,13,1037,0.17,0.0,0.95,1.82,10.5,1.82,6.68,48.13,2.78,42.67,3.91,52.94
418,974713,La Liga,Getafe,Luis Vázquez,Forward,6.61,0.24,0.15,0.08,1.86,0.73,0.89,13.04,0.24,25.0,0.24,0.0,0.0,0.16,0.08,0.08,1.29,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.32,0.97,0.08,0.24,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.16,15.27,8.81,6.46,57.67,2.59,6.22,3.72,0.0,0.0,0.24,60.0,16,13,1114,0.16,0.0,1.62,2.18,12.28,1.21,5.82,42.11,2.67,42.86,3.15,41.49
419,1869106,La Liga,Levante UD,Paco Cortés,Forward,6.61,0.0,0.09,0.0,2.27,0.76,0.19,0.0,1.7,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.38,0.76,0.19,0.76,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.13,19.85,15.32,4.54,77.14,6.05,9.26,4.73,0.19,4.76,0.19,16.67,12,4,476,0.38,0.0,1.13,1.13,15.13,1.7,3.78,37.74,3.59,38.0,0.19,33.33
420,1088565,La Liga,Espanyol,Ramón Terrats,Midfielder,6.61,0.09,0.13,0.0,1.24,0.27,0.71,7.14,0.71,33.33,0.09,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.95,0.97,0.62,0.44,0.88,0.0,0.0,0.0,0.0,0.0,0.35,0.18,0.0,1.42,21.95,16.99,4.96,77.42,5.93,11.06,6.64,0.62,23.33,0.97,52.38,28,11,1017,0.0,0.0,1.33,1.77,13.01,2.04,5.22,41.84,4.42,43.86,0.8,33.33
423,128637,La Liga,Getafe,Allan Nyom,Defender,6.6,0.0,0.04,0.0,0.62,0.21,0.21,0.0,0.21,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.21,3.73,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,1.24,32.35,20.32,12.03,62.82,10.37,9.95,3.94,1.24,75.0,2.7,34.21,14,6,434,1.24,0.21,2.7,1.24,15.97,0.62,6.43,55.36,3.11,42.86,3.32,76.19
424,1117026,La Liga,Elche,Federico Redondo,Midfielder,6.6,0.0,0.03,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,2.07,2.9,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,55.99,49.35,6.64,88.15,25.3,24.06,9.54,0.0,0.0,1.66,57.14,11,1,217,0.0,0.41,3.32,2.07,9.54,0.0,5.39,50.0,4.15,47.62,1.24,60.0
426,357598,La Liga,Real Oviedo,Josip Brekalo,Midfielder,6.6,0.0,0.05,0.0,1.68,0.56,0.93,0.0,0.75,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.56,0.19,0.0,1.12,0.0,0.0,0.19,0.0,0.0,0.56,0.0,0.0,2.05,38.94,28.32,10.62,72.73,8.76,19.57,12.3,1.12,23.08,2.98,64.0,14,6,483,0.19,0.0,1.3,1.12,18.45,0.56,4.1,45.83,4.1,51.16,0.0,0.0
432,359742,La Liga,Athletic Club,Mikel Vesga,Midfielder,6.6,0.0,0.03,0.2,0.59,0.0,0.59,0.0,1.39,77.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.78,1.98,0.0,2.38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.79,55.7,42.62,13.08,76.51,15.66,26.96,12.49,0.0,0.0,3.57,64.29,22,1,454,0.0,0.0,1.59,1.39,17.64,1.19,9.12,54.76,6.34,53.33,2.78,58.33
434,1142683,La Liga,Real Madrid,Manuel Ángel Morán,Midfielder,6.6,0.0,0.05,0.0,1.89,0.95,0.0,0.0,0.95,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.95,0.0,1.89,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,65.37,58.74,6.63,89.86,18.95,39.79,18.0,0.0,0.0,0.95,100.0,4,1,95,0.0,0.0,1.89,3.79,11.37,0.95,8.53,60.0,8.53,60.0,0.0,0.0
436,989113,La Liga,Real Betis,Rodrigo Riquelme,Midfielder,6.6,0.11,0.23,0.43,2.58,0.75,0.97,4.17,1.18,28.21,0.11,0.0,0.0,0.0,0.11,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.54,0.75,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,1.5,33.19,27.6,5.58,83.17,8.81,18.79,11.92,0.54,22.73,0.75,41.18,25,7,838,0.21,0.0,0.86,1.18,14.07,1.83,4.51,35.9,4.08,36.54,0.43,30.77
437,1019236,La Liga,Espanyol,Jofre Carreras,Midfielder,6.59,0.11,0.19,0.0,2.12,0.53,0.74,5.0,1.7,38.1,0.11,0.0,0.0,0.0,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.64,0.85,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.38,20.25,14.95,5.3,73.82,4.77,10.18,4.77,0.85,22.86,0.21,25.0,25,8,849,0.11,0.0,1.27,2.65,15.16,0.64,5.51,46.02,5.19,48.04,0.32,27.27
438,905639,La Liga,Real Oviedo,Kwasi Sibo,Midfielder,6.59,0.0,0.02,0.0,0.48,0.11,0.21,0.0,0.21,80.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.8,1.92,0.32,0.85,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,36.18,31.39,4.8,86.75,18.92,12.47,4.74,0.0,0.0,1.55,67.44,26,21,1689,0.16,0.05,1.6,0.21,6.61,0.91,2.98,41.18,2.24,40.0,0.75,45.16
439,783374,La Liga,Athletic Club,Iñaki Williams,Midfielder,6.59,0.13,0.28,0.52,2.47,0.87,0.82,5.26,0.43,18.87,0.13,0.0,0.0,0.0,0.13,0.04,0.39,0.09,0.04,0.04,100.0,0.0,0.0,0.0,0.48,0.26,0.56,0.09,0.48,0.0,0.0,0.0,0.0,0.04,0.22,0.17,0.04,1.04,20.88,14.68,6.19,70.33,3.55,11.13,7.45,0.39,14.06,0.26,33.33,29,24,2078,0.09,0.0,1.13,1.0,15.03,1.47,3.16,33.95,1.91,28.21,1.26,49.15
440,1142094,La Liga,Sevilla,Manu Bueno,Midfielder,6.59,0.0,0.02,0.0,0.65,0.0,0.65,0.0,0.32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,34.84,29.68,5.16,85.19,14.19,15.48,7.42,0.65,100.0,1.29,40.0,8,2,279,0.65,0.0,1.29,0.97,8.71,0.32,2.58,47.06,2.26,50.0,0.32,33.33
441,891511,La Liga,Espanyol,Javi Puado,Midfielder,6.59,0.27,0.46,0.8,1.99,1.19,0.8,13.33,0.66,35.71,0.27,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.27,0.13,50.0,0.0,0.0,0.0,0.53,0.4,0.4,0.13,0.66,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,1.33,26.42,22.17,4.25,83.92,8.23,13.94,9.03,0.66,25.0,0.8,66.67,10,8,678,0.27,0.0,1.46,0.8,10.22,0.66,2.26,30.36,1.99,34.88,0.27,15.38
442,962029,La Liga,Valencia,Lucas Beltrán,Forward,6.59,0.07,0.27,0.46,2.24,0.59,0.86,2.94,1.05,51.61,0.0,0.07,0.0,0.0,0.07,0.13,0.26,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.26,0.86,0.07,0.53,0.0,0.0,0.0,0.0,0.07,0.26,0.13,0.0,0.86,25.76,20.16,5.6,78.26,6.92,13.24,8.17,0.13,22.22,0.59,52.94,27,16,1366,0.07,0.0,1.71,2.57,13.18,2.24,6.72,44.93,5.07,49.04,1.65,35.71
443,1914318,La Liga,Mallorca,Marc Domenech,Forward,6.59,0.0,0.05,0.0,1.24,0.0,0.41,0.0,0.41,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.83,13.27,7.88,5.39,59.38,4.15,3.73,2.07,0.41,14.29,0.41,33.33,7,2,217,0.0,0.0,1.24,1.24,13.69,0.83,3.73,45.0,2.9,46.67,0.83,40.0
444,932764,La Liga,Rayo Vallecano,Randy Nteka,Forward,6.58,0.62,0.69,1.55,3.4,1.24,1.24,18.18,0.62,40.0,0.31,0.31,0.0,0.62,0.0,0.31,1.24,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.47,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,20.1,15.46,4.64,76.92,5.26,10.21,6.49,0.0,0.0,0.0,0.0,12,2,291,0.93,0.0,3.09,1.24,13.61,1.86,7.42,42.86,2.78,32.14,4.64,53.57
445,966801,La Liga,Athletic Club,Oihan Sancet,Midfielder,6.58,0.2,0.32,0.35,2.4,0.75,1.1,8.33,0.8,53.33,0.2,0.0,0.0,0.05,0.15,0.0,0.0,0.05,0.1,0.1,100.0,0.0,0.0,0.0,1.25,0.2,0.45,0.1,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.35,29.7,24.16,5.54,81.34,8.34,15.82,9.93,0.2,17.39,1.1,64.71,28,22,1803,0.2,0.05,1.4,1.4,11.68,1.55,4.39,44.22,3.44,46.0,0.95,38.78
446,873947,La Liga,Valencia,Dani Raba,Forward,6.58,0.0,0.13,0.0,3.09,0.31,0.93,0.0,0.93,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,2.16,1.24,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.62,37.73,30.31,7.42,80.33,8.04,22.27,13.92,0.31,7.14,3.71,85.71,13,3,291,0.0,0.0,1.86,0.62,19.18,1.86,3.71,35.29,3.71,38.71,0.0,0.0
447,1398524,La Liga,Celta Vigo,Pablo Durán,Forward,6.58,0.13,0.27,0.32,2.29,0.89,0.64,5.56,0.45,23.33,0.13,0.0,0.0,0.06,0.06,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.32,0.95,0.19,0.57,0.0,0.0,0.0,0.0,0.06,0.19,0.13,0.0,0.64,22.71,16.41,6.3,72.27,5.53,10.88,6.68,0.0,0.0,1.02,57.14,29,17,1415,0.06,0.0,0.95,0.76,11.58,0.83,2.99,38.21,2.16,36.96,0.83,41.94
448,1832076,La Liga,Atlético Madrid,Javi Morcillo,Midfielder,6.58,0.0,0.16,0.0,1.29,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.64,1.93,0.64,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,33.43,30.21,3.21,90.38,18.64,11.57,3.21,0.0,0.0,0.0,0.0,4,1,140,1.29,0.0,3.21,1.29,3.86,0.0,5.79,40.91,4.5,38.89,1.29,50.0
449,96369,La Liga,Getafe,Juanmi,Forward,6.58,0.51,0.08,1.02,1.02,0.51,0.51,50.0,0.51,50.0,0.51,0.0,0.0,0.0,0.51,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,18.41,12.27,6.14,66.67,4.09,8.18,3.58,0.0,0.0,0.0,0.0,8,0,176,0.0,0.0,1.02,0.51,10.74,1.02,4.6,37.5,2.05,36.36,2.56,38.46
450,789381,La Liga,Real Betis,Chimy Ávila,Forward,6.58,0.23,0.38,0.47,1.88,0.47,0.47,12.5,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.47,0.0,0.23,0.23,100.0,0.0,0.23,0.0,0.47,0.94,1.64,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,22.97,16.17,6.8,70.41,4.22,11.95,7.5,1.41,46.15,0.94,36.36,15,3,384,0.94,0.0,1.41,1.88,12.89,1.17,4.22,41.86,2.11,36.0,2.11,50.0
451,307702,La Liga,Getafe,Djené,Defender,6.58,0.0,0.0,0.0,0.14,0.0,0.07,0.0,0.31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.22,5.05,0.35,0.35,0.0,0.07,0.0,0.0,0.28,0.0,0.0,0.0,0.07,27.75,21.83,5.92,78.67,12.5,9.33,3.69,0.0,0.0,1.78,38.35,34,32,2585,0.35,0.07,1.22,0.91,7.69,0.38,4.0,57.5,2.4,56.1,1.6,59.74
452,1402990,La Liga,Atlético Madrid,Julio Díaz,Defender,6.58,0.0,0.01,0.0,0.29,0.0,0.0,0.0,2.03,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.16,0.29,0.0,1.45,0.0,0.0,0.0,0.0,0.58,0.29,0.29,0.0,1.74,40.23,35.88,4.34,89.21,18.52,17.36,6.66,0.58,33.33,0.58,50.0,4,4,311,0.58,0.0,1.16,0.87,8.68,0.0,5.21,52.94,4.63,57.14,0.58,33.33
453,1392592,La Liga,Espanyol,Roberto Fernández,Forward,6.58,0.23,0.32,0.27,2.17,0.81,0.85,10.71,0.35,39.13,0.19,0.04,0.12,0.0,0.12,0.04,0.31,0.04,0.04,0.04,100.0,0.0,0.0,0.0,0.43,0.27,1.01,0.19,0.5,0.0,0.04,0.0,0.0,0.16,0.23,0.12,0.0,0.7,13.58,9.43,4.15,69.43,3.49,5.94,3.34,0.04,11.11,0.12,42.86,37,24,2320,0.12,0.0,1.51,1.67,9.31,1.36,4.54,35.56,2.29,38.82,2.25,32.77
454,1094758,La Liga,Elche,John Donald,Defender,6.57,0.14,0.1,0.14,0.85,0.28,0.42,16.67,0.28,33.33,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.99,2.26,0.14,0.56,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,39.92,35.69,4.23,89.4,15.94,19.75,7.62,0.0,0.0,1.13,72.73,20,6,638,0.42,0.0,2.4,0.85,9.31,0.85,4.94,47.3,3.24,44.23,1.69,54.55
455,1399702,La Liga,Osasuna,Asier Osambela,Defender,6.57,0.25,0.09,0.0,1.24,0.5,0.74,20.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.99,4.46,0.99,0.74,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.74,38.68,27.52,11.16,71.15,14.88,12.64,6.94,0.0,0.0,1.24,29.41,16,2,363,0.25,0.25,3.47,0.25,14.63,0.0,5.45,42.31,1.49,24.0,3.97,59.26
457,891505,La Liga,Levante UD,Goduine Koyalipou,Forward,6.57,0.38,0.38,0.38,3.77,1.51,0.38,10.0,3.39,60.0,0.38,0.0,0.0,0.0,0.38,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.38,1.51,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.38,20.33,11.67,8.66,57.41,4.14,7.53,5.27,0.38,100.0,0.0,0.0,11,2,239,0.38,0.0,0.75,0.38,16.57,4.14,7.91,42.86,5.27,41.18,2.64,46.67
458,1926085,La Liga,FC Barcelona,Dro Fernández,Midfielder,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,40.0,7.0,85.11,7.0,33.0,16.0,0.0,0.0,1.0,100.0,4,1,90,0.0,0.0,1.0,1.0,10.0,2.0,8.0,61.54,6.0,60.0,2.0,66.67
459,1468090,La Liga,Villarreal,Alfon González,Forward,6.56,0.27,0.24,0.27,2.34,1.37,0.14,11.76,0.82,26.09,0.27,0.0,0.0,0.0,0.27,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.27,0.96,0.0,0.69,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.24,18.14,14.84,3.3,81.82,4.53,10.31,7.01,0.55,30.77,0.14,25.0,20,7,655,0.0,0.0,1.37,1.1,12.37,2.47,2.61,25.33,2.34,25.37,0.27,25.0
460,949722,La Liga,Mallorca,Antonio Sánchez,Midfielder,6.56,0.0,0.03,0.08,0.51,0.25,0.25,0.0,0.42,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.02,1.87,0.25,1.53,0.0,0.08,0.0,0.0,0.0,0.25,0.0,0.0,0.85,30.82,24.37,6.45,79.06,11.12,13.25,6.71,0.42,17.24,1.19,35.0,29,9,1060,0.25,0.08,1.27,0.85,12.31,1.53,3.4,38.46,2.97,38.04,0.42,41.67
461,1391752,La Liga,Atlético Madrid,Rodrigo Mendoza,Midfielder,6.56,0.07,0.12,0.07,1.24,0.29,0.44,5.88,1.46,54.05,0.07,0.0,0.0,0.0,0.07,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.29,0.95,0.15,0.58,0.0,0.07,0.0,0.0,0.0,0.15,0.07,0.0,1.1,47.01,40.14,6.87,85.38,16.45,23.69,12.21,0.44,33.33,1.83,59.52,24,14,1231,0.44,0.0,2.19,1.68,13.74,1.61,4.83,40.49,4.31,44.03,0.51,24.14
462,966637,La Liga,Rayo Vallecano,Fran Pérez,Midfielder,6.56,0.14,0.16,0.22,1.22,0.58,0.43,11.76,1.01,46.67,0.14,0.0,0.0,0.0,0.14,0.07,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.14,0.5,0.14,1.01,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.0,0.94,21.89,18.0,3.89,82.24,6.77,11.23,6.98,0.5,14.58,0.36,50.0,29,12,1250,0.29,0.0,1.3,1.08,12.02,1.15,3.24,35.16,3.17,40.74,0.07,5.0
463,352544,La Liga,Osasuna,Sheraldo Becker,Forward,6.56,0.0,0.07,0.0,1.58,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.58,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,23.68,16.84,6.84,71.11,8.42,8.42,3.68,0.53,9.09,1.05,50.0,9,0,171,0.0,0.0,2.11,0.53,18.42,1.58,1.58,18.75,1.58,25.0,0.0,0.0
464,984789,La Liga,Levante UD,Manuel Sánchez,Defender,6.56,0.03,0.03,0.03,0.43,0.13,0.2,7.69,0.4,36.36,0.03,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.02,2.71,0.16,0.99,0.0,0.03,0.0,0.0,0.23,0.07,0.07,0.0,0.53,29.43,24.05,5.38,81.73,12.17,11.88,6.27,0.43,19.7,0.92,30.43,32,30,2728,0.26,0.0,1.15,0.69,10.85,0.46,4.35,50.77,3.66,52.86,0.69,42.0
465,53739,La Liga,Getafe,Kiko Femenía,Defender,6.56,0.04,0.03,0.04,0.36,0.13,0.18,12.5,0.31,35.0,0.04,0.0,0.0,0.0,0.04,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.51,1.96,0.09,0.67,0.09,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.76,26.78,20.72,6.06,77.37,9.71,11.0,6.68,0.45,23.81,1.07,43.64,28,25,2020,0.27,0.0,0.94,0.49,10.96,0.53,3.34,49.34,2.54,49.57,0.8,48.65
466,794937,La Liga,Deportivo Alavés,Carles Aleñá,Midfielder,6.56,0.0,0.12,0.09,1.35,0.23,0.63,0.0,0.59,46.43,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.45,0.99,0.09,1.13,0.05,0.05,0.0,0.0,0.0,0.27,0.18,0.0,1.71,38.35,32.71,5.64,85.29,10.65,22.06,12.36,1.76,31.45,0.99,42.31,34,23,1995,0.23,0.0,1.71,1.62,13.44,1.62,4.51,43.29,3.88,43.65,0.63,41.18
467,945404,La Liga,Real Oviedo,Javi López,Defender,6.56,0.0,0.03,0.05,0.37,0.05,0.11,0.0,0.95,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.05,2.89,0.11,0.68,0.0,0.0,0.0,0.0,0.16,0.11,0.05,0.05,1.0,38.56,30.79,7.78,79.84,17.18,13.61,5.99,0.95,30.51,1.52,35.37,24,20,1713,0.16,0.05,2.0,1.37,15.45,0.53,5.2,48.53,4.47,51.52,0.74,35.9
