#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
337,842399,Ligue 1,Paris FC,Alimami Gory,Forward,6.66,5,3.62,2,19,6,8,26.32,4,30.77,5,0,0,1,4,0,8,1,0,0,0.0,0,0,0.0,19,8,14,1.0,9,1,0,1,0,1,1,1,1,6,221,182,39,82.35,74,108,57,2,20.0,6,46.15,24,9,988,3,0,11,16,98,11,47,48.45,39,50.65,8,40.0
338,916041,Ligue 1,Stade Rennais,Mahdi Camara,Midfielder,6.65,3,3.19,4,29,12,11,10.34,25,40.32,2,1,1,0,2,2,4,1,0,0,0.0,0,0,0.0,62,32,42,9.0,18,0,1,0,0,6,3,1,0,23,1173,1039,134,88.58,448,591,320,4,14.29,19,59.38,32,31,2660,5,1,39,28,270,22,140,51.47,114,50.22,26,57.78
339,170129,Ligue 1,Angers,Florent Hanin,Defender,6.65,0,0.04,0,3,0,1,0.0,3,33.33,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,15,11,28,4.0,9,0,0,0,0,1,2,0,0,8,355,276,79,77.75,155,121,59,8,32.0,15,48.39,25,9,892,0,0,8,8,125,2,35,47.95,26,52.0,9,39.13
340,1126588,Ligue 1,Auxerre,Lasso Coulibaly,Midfielder,6.65,0,0.24,0,4,1,1,0.0,15,65.22,0,0,0,0,0,0,2,0,0,0,0.0,0,1,0.0,6,5,0,1.0,4,0,0,0,0,0,0,0,0,4,108,84,24,77.78,28,56,33,4,22.22,4,50.0,17,1,322,1,0,10,11,66,5,35,56.45,32,54.24,3,100.0
341,787889,Ligue 1,Stade Brestois,Lucas Tousart,Midfielder,6.65,1,0.64,1,9,3,5,11.11,3,75.0,1,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,29,8,18,2.0,8,0,0,0,0,0,2,0,0,4,269,218,51,81.04,129,89,39,2,66.67,13,56.52,24,9,857,0,0,21,5,81,9,56,48.7,37,49.33,19,47.5
342,920680,Ligue 1,Auxerre,Gabriel Osho,Defender,6.65,0,,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,3,1,2,2.0,0,0,1,0,0,1,0,0,0,0,74,69,5,93.24,51,18,6,0,0.0,1,25.0,2,2,134,0,0,2,1,7,0,6,54.55,4,66.67,2,40.0
343,849114,Ligue 1,Stade Brestois,Radosław Majecki,Goalkeeper,6.65,0,,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,5,0.0,1,2,0,1,0,3,0,0,0,0,298,202,96,67.79,139,63,17,0,0.0,83,46.89,10,10,865,0,1,1,1,98,0,3,60.0,1,33.33,2,100.0
344,979315,Ligue 1,Nice,Elye Wahi,Forward,6.65,5,3.61,6,23,15,3,21.74,6,40.0,4,1,0,0,5,0,20,0,1,1,100.0,0,0,0.0,5,2,1,0.0,3,0,0,0,0,2,2,1,0,8,141,96,45,68.09,34,62,35,4,50.0,3,42.86,14,11,926,5,0,21,5,95,7,22,24.72,16,29.09,6,17.65
345,1177351,Ligue 1,Auxerre,Lamine Sy,Defender,6.64,0,1.06,1,13,2,5,0.0,13,32.5,0,0,0,0,0,1,3,1,0,0,0.0,0,0,0.0,42,24,38,7.0,11,0,1,0,0,5,2,0,0,13,518,431,87,83.2,191,240,133,5,10.87,17,42.5,24,17,1551,1,0,24,14,224,11,75,51.02,68,49.28,7,77.78
346,1597197,Ligue 1,Stade Brestois,Hamidou Makalou,Midfielder,6.64,0,0.18,0,4,1,2,0.0,4,57.14,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,6,5,3,1.0,2,0,0,0,0,0,1,0,0,7,187,156,31,83.42,65,91,41,3,21.43,4,44.44,17,2,362,0,0,1,4,58,5,15,55.56,14,56.0,1,50.0
